biography,biography_50_characters,biography_75_words,count_objects,date,freebase:id,id,ideo:id,ima:id,lcnaf:id,ldm:id,moma:id,name,phm:id,superseded_by,supersedes,tms:id,ulan:id,url,vanda:id,viaf:id,walker:id,wikipedia:id,woe:country,woe:country_id
,,,1,"Japanese, 1794 – 1832",,68737289,,,,,,Utagawa Kuniyasu II,,0,0,,,https://collection.cooperhewitt.org/people/68737289/,,,,,23424856,23424856
,,,1,"Netherlandish, 1571 – 1631",,68737263,,,,,,Jacob Matham,,0,0,,,https://collection.cooperhewitt.org/people/68737263/,,,,,,
,,,2,,,68737283,,,,,,Nicole Collin,,0,0,,,http://collection.cooperhewitt.org/people/68737283/,,,,,23424819,23424819
,,,3,,,68737253,,,,,,Charles Child,,0,0,,,https://collection.cooperhewitt.org/people/68737253/,,,,,,
"Carl Friedrich Wilhelm Klose was born in Berlin and studied at the Berlin Akademie
under the royal theatre painter Karl Wilhelm Gropius, later working in his workshop. He traveled in Rome and Paris, but lived and worked in Berlin throughout his life. Klose made a number of views of the Berlin palaces for the Prussian royal family and contributed a view of the sitting room in Berlin to the Wittgenstein Album (Praz, 1964: 237-38). Many of his interior drawings are in the watercolor collection of Friedrich Wilhelm IV at the Stiftung Preußische Schlösser und Gärten Berlin-Brandenburg, and, like his contemporary Eduard Gaertner, he was considered a specialist of interior architecture painting. (JGK)",,,3,1804 – after 1863,,68737223,,,,,,Friedrich Wilhelm Klose,,0,0,,,https://collection.cooperhewitt.org/people/68737223/,,,,,23424829,23424829
"Landscape painter, watercolorist, engraver, and lithographer William Delamotte
was born in Weymouth in County Dorset to a French refugee family. He studied at the Royal Academy beginning in 1794 (Wood, Christopher. The Dictionary of Victorian Painters, 2nd ed. Woodbridge, Suffolk, England: Antique Collectors' Club, 1978: 124). In 1803, he was appointed Second Landscape Drawing Master at the Royal Military College, Sandhurst (Wilson, Arnold. ""St. Nicholas Church Museum,"" in The Burlington Magazine 120, no. 899, Feb. 1978: 86-87). Delamotte was a friend of Benjamin West (1738–1820) and consulted with him extensively on the restoration of an altarpiece by William Hogarth (1697–1764) at St. Nicholas Church, Bristol. He actively exhibited at the Royal Academy from 1793 to 1851 and traveled throughout Wales, Belgium, France, northern Italy, and Switzerland. Delamotte is perhaps best known for his illustrated topographical books about Oxford and for his landscape paintings. (JGK)",,,2,1775 – 1863,,68737213,,,,,,William Alfred Delamotte,,0,0,,,https://collection.cooperhewitt.org/people/68737213/,,,,,23424975,23424975
,,,1,Austria,,68737229,,,,,,C. Rath,,0,0,,,https://collection.cooperhewitt.org/people/68737229/,,,,,23424750,23424750
,,,1,,,68737279,,,,,,Mr. Joern Lohmann,,0,0,,,https://collection.cooperhewitt.org/people/68737279/,,,,,,
,,,14,"Japanese, 1786 – 1864",,68737285,,,,,,Utagawa Kunisada,,0,0,,,https://collection.cooperhewitt.org/people/68737285/,,,,,23424856,23424856
,,,3,,,68737207,,,,,,French School,,0,0,,,https://collection.cooperhewitt.org/people/68737207/,,,,,23424819,23424819
,,,1,Italian,,68737235,,,,,,Filippo Tignani,,0,0,,,https://collection.cooperhewitt.org/people/68737235/,,,,,23424853,23424853
,,,1,,,68737201,,,,,,Ernst Christian Anton von Lautzow,,0,0,,,https://collection.cooperhewitt.org/people/68737201/,,,,,,
,,,2,"French, 1901–1984",,68737231,,,,,,Jean Prouvé,,0,0,,,https://collection.cooperhewitt.org/people/68737231/,,,,,23424819,23424819
"Born in Berlin to a master cabinetmaker, Eduard Gaertner began his artistic career
with drawing lessons at the age of five in Cassel. He returned to Berlin after 1813
and studied painting at the Königliche Porzellanmanufaktur, where he stayed
until approximately 1821. Gaertner became an assistant in the studio of theatrical
scene painter Karl Wilhelm Gropius (1793–1870) and worked as a painter of
stage sets. He first exhibited at the Akademie der Bildenden Künste, Berlin. In
1824–25, he was commissioned to paint interior views of the Berlin Cathedral and
the chapel of the Schloss Charlottenburg. He spent three years in Paris, where he
studied under Jean-Victor Bertin (1767–1842), and later mounted an exhibition at
the Berlin Akademie of works he had completed there. This exhibition greatly increased his visibility, and King Wilhelm III of Prussia acquired several of his works. Under the patronage of the Prussian royal family, Gaertner launched a career as a painter of Berlin architecture and interiors, developing a specialty in topographic and panoramic views. (JGK)",,,3,1801 – 1877,,68737225,,,,,,Eduard Gaertner,,0,0,,,https://collection.cooperhewitt.org/people/68737225/,,,,,23424829,23424829
,,,1,1800 – 1879,,68737205,,,,,,Vasily Semenovic Sadovnikov,,0,0,,,https://collection.cooperhewitt.org/people/68737205/,,,,,,
,,,1,,,68737251,,,,,,Sari Dieves,,0,0,,,https://collection.cooperhewitt.org/people/68737251/,,,,,,
,,,1,"Austrian, 1801 – 1852",,68737211,,,,,,Matthäus Kern,,0,0,,,https://collection.cooperhewitt.org/people/68737211/,,,,,23424750,23424750
,,,15,,,68737233,,,,,,Unknown,,0,0,,,https://collection.cooperhewitt.org/people/68737233/,,,,,,
Ceramist Carol Janeway was the first American designer to work for Josiah Wedgwood & Sons. She authored “Ceramics and Pottery-making for Everyone”.,,,1,"American, 1913–1989",,68737299,,,,,,Carol Janeway,,0,0,,,https://collection.cooperhewitt.org/people/68737299/,,,,,23424977,23424977
,,,5,"Japanese, 1794 – 1832",,68737287,,,,,,Utagawa Kuniyasu,,0,0,,,https://collection.cooperhewitt.org/people/68737287/,,,,,23424856,23424856
,,,1,,,68737243,,,,,,Clayton Ryder,,0,0,,,https://collection.cooperhewitt.org/people/68737243/,,,,,,
,,,4,Japanese,,68737245,,,,,,Unknown,,0,0,,,https://collection.cooperhewitt.org/people/68737245/,,,,,23424856,23424856
"Alexandre-Dominique Denuelle was a noted decorative painter and pupil of Paul
Delaroche (1797–1856) and (Jacques-) Félix Duban (1797–1870) in the 1830s, and later collaborated with Hippolyte Flandrin (1809–1864). He traveled extensively through Italy, recording the ruins of Herculaneum and Pompeii and copying the
paintings of thirteenth- and fourteenth century masters such as Cimabue, Giotto,
and Zuccari. He was elected the paintermember of the French Comité des
Monuments Historiques and documented the decoration of French cathedrals and
churches, often sending these drawings to the Paris Salon. Denuelle carried out an
enormous program of decorative fresco painting in ecclesiastical, public, and private buildings all over France, with specific work known at Saint-Germain-des-Près, the Grand Gallery of the Louvre, and the Abbey of Saint-Denis in Paris. He died in Florence. (JGK)",,,1,1818 – 1879,,68737219,,,,,,Alexandre Dominique Denuelle,,0,0,,,https://collection.cooperhewitt.org/people/68737219/,,,,,23424819,23424819
,,,1,,,68737209,,,,,,Russian School,,0,0,,,https://collection.cooperhewitt.org/people/68737209/,,,,,23424936,23424936
,,,1,1708 – 1770,,68737271,,,,,,Georg Dionysisus Ehret,,0,0,,,https://collection.cooperhewitt.org/people/68737271/,,,,,,
,,,1,Japanese,,68737291,,,,,,Ichiosai Kunichika,,0,0,,,https://collection.cooperhewitt.org/people/68737291/,,,,,23424856,23424856
,,,1,"French, 1769",,68737297,,,,,,Jean Henry Prosper Pouget,,0,0,,,https://collection.cooperhewitt.org/people/68737297/,,,,,23424819,23424819
,,,1,,,68737265,,,,,,Furstenberg Porcelain Manufactory,,0,0,,,https://collection.cooperhewitt.org/people/68737265/,,,,,,
,,,1,1817 – 1896,,68737215,,,,,,Karl Wilhelm Streckfuss,,0,0,,,https://collection.cooperhewitt.org/people/68737215/,,,,,23424829,23424829
,,,43,,,68737255,,,,,,Rialto Art Embroidery,,0,0,,,https://collection.cooperhewitt.org/people/68737255/,,,,,23424977,23424977
,,,1,,,68737273,,,,,,William Williamson,,0,0,,,https://collection.cooperhewitt.org/people/68737273/,,,,,,
,,,7,,,68737247,,,,,,The Pollack Studio,,0,0,,,https://collection.cooperhewitt.org/people/68737247/,,,,,23424977,23424977
,,,1,"Japanese, born 1947",,68782441,,,,,,Naoki Sakai,,0,0,,,https://collection.cooperhewitt.org/people/68782441/,,,,,23424856,23424856
,,,1,"USA, founded 2005",,68782435,,,,,,Ekso Bionics,,0,0,,,https://collection.cooperhewitt.org/people/68782435/,,,,,,
,,,1,"American, b. 1986",,68782439,,,,,,Gustavo Fricke,,0,0,,,https://collection.cooperhewitt.org/people/68782439/,,,,,23424977,23424977
,,,1,,,68736921,,,,,,Designfenzider,,0,0,,,https://collection.cooperhewitt.org/people/68736921/,,,,,23424977,23424977
,,,1,,,68736977,,,,,,Simon Frankel,,0,0,,,https://collection.cooperhewitt.org/people/68736977/,,,,,,
,,,1,,,68736989,,,,,,Paul Ritter,,0,0,,,https://collection.cooperhewitt.org/people/68736989/,,,,,,
,,,12,,,68736983,,,,,,Estelle S. Frankfurter,,0,0,,,https://collection.cooperhewitt.org/people/68736983/,,,,,,
,,,1,,,68736975,,,,,,Daisy M. Turner,,0,0,,,https://collection.cooperhewitt.org/people/68736975/,,,,,,
,,,1,,,68736929,,,,,,Suzanne Tick Design Studio,,0,0,,,https://collection.cooperhewitt.org/people/68736929/,,,,,23424977,23424977
,,,1,,,68736979,,,,,,Paul Franken,,0,0,,,https://collection.cooperhewitt.org/people/68736979/,,,,,,
,,,2,,,68736985,,,,,,Gilda Friedlander,,0,0,,,https://collection.cooperhewitt.org/people/68736985/,,,,,,
,,,1,,,68736967,,,,,,Meiller & Co.,,0,0,,,https://collection.cooperhewitt.org/people/68736967/,,,,,,
,,,1,"Ypsilanti and Ionia, Michigan, USA, 1901 - 1942",,68736971,,,,,,Ypsilanti Reed Furniture Company,,0,0,,,https://collection.cooperhewitt.org/people/68736971/,,,,,23424977,23424977
,,,3,,,68736991,,,,,,Diane Gennaretti,,0,0,,,https://collection.cooperhewitt.org/people/68736991/,,,,,,
,,,4,"Flemish, active Flanders, 1600 – 1625",,68736997,,,,,,Giullaume du Thielt,,0,0,,,https://collection.cooperhewitt.org/people/68736997/,,,,,,
,,,1,"Santpoort, Netherlands",,68775583,,,,,,Constantinus Alting Mees,,0,0,,,https://collection.cooperhewitt.org/people/68775583/,,,,,,
,,,1,"Paris, France",,68775513,,,,,,Editions d’Art Charles Moreau,,0,0,,,https://collection.cooperhewitt.org/people/68775513/,,,,,,
,,,1,,,68775529,,,,,,Jane Kosstrin,,0,0,,,https://collection.cooperhewitt.org/people/68775529/,,,,,,
Part of the Container Corporation of America,,,1,"Chicago, Illinois, USA, and New York, New York, USA",,68782215,,,,,,Center for Advanced Research in Design,,0,0,,,https://collection.cooperhewitt.org/people/68782215/,,,,,,
,,,1,"México City, Mexico",,68765127,,,,,,Trama Visual,,0,0,,,https://collection.cooperhewitt.org/people/68765127/,,,,,23424900,23424900
,,,1,,,68765141,,,,,,Manpower Temporary Services,,0,0,,,https://collection.cooperhewitt.org/people/68765141/,,,,,23424977,23424977
,,,80,,,68765123,,,,,,Mrs. Mimi I. Manning,,0,0,,,https://collection.cooperhewitt.org/people/68765123/,,,,,,
,,,3,,,68765131,,,,,,Carrie Carlton Helser,,0,0,,,https://collection.cooperhewitt.org/people/68765131/,,,,,,
,,,1,,,68765125,,,,,,Alexander Lee,,0,0,,,https://collection.cooperhewitt.org/people/68765125/,,,,,,
,,,1,,,68765133,,,,,,Irene Spielman,,0,0,,,https://collection.cooperhewitt.org/people/68765133/,,,,,,
Addo-x was a Swedish-based manufacturer of calculators and other business machines.,,,1,"Malmö, Sweden",,68765147,,,,,,Addo-x,,0,0,,,https://collection.cooperhewitt.org/people/68765147/,,,,,,
"Catalogtree, the design team behind the Flocking Diplomats series, took their name from a technical term for the organizational structure of files within folders within folders. In 1999, Joris Maltha and Daniel Gross founded Catalogtree while enrolled in Werkplaats Typographie, a two-year graphic design program in Arnhem, Netherlands. Their systematic approach to organizing information produces data that is graphic and imagery that is information. The designers are drawn to large data sets, which lend themselves to myriad interpretations.",,,6,"Arnhem, Netherlands, founded 2001",,68738123,,,,,,Catalogtree,,0,0,,,https://collection.cooperhewitt.org/people/68738123/,,,,,23424909,23424909
,,,1,American,,68738113,,,,,,Susannah Cathells,,0,0,,,https://collection.cooperhewitt.org/people/68738113/,,,,,23424977,23424977
,,,1,,,68738107,,,,,,Catharine Lorillard Wolfe Art Students' Club,,0,0,,,https://collection.cooperhewitt.org/people/68738107/,,,,,,
,,,10,"American, b. 1979",,68738135,,,,,,Leon Ransmeier,,0,0,,,https://collection.cooperhewitt.org/people/68738135/,,,,,23424977,23424977
,,,12,"French, 1640 - 1713",,68738101,,,,,,Alexis Loir,,0,0,,,https://collection.cooperhewitt.org/people/68738101/,,,,,23424819,23424819
,,,1,"Italian, about 1590 (?) - 1668",,68738117,,,,,,Cesare Sermei,,0,0,,,https://collection.cooperhewitt.org/people/68738117/,,,,,23424853,23424853
,,,1,"American, 1819 - 1879",,68738111,,,,,,Sarah A. Chalker,,0,0,,,https://collection.cooperhewitt.org/people/68738111/,,,,,23424977,23424977
,,,1,American,,68738119,,,,,,Roger Arlington,,0,0,,,https://collection.cooperhewitt.org/people/68738119/,,,,,23424977,23424977
,,,1,American,,68738115,,,,,,Abigail Adams,,0,0,,,https://collection.cooperhewitt.org/people/68738115/,,,,,23424977,23424977
,,,1,,,68739149,,,,,,Ebon Heath,,0,0,,,https://collection.cooperhewitt.org/people/68739149/,,,,,,
,,,1,,,68739161,,,,,,George Beylerian,,0,0,,,https://collection.cooperhewitt.org/people/68739161/,,,,,,
,,,1,,,68739189,,,,,,Wacom,,0,0,,,https://collection.cooperhewitt.org/people/68739189/,,,,,23424856,23424856
,,,1,,,68739153,,,,,,Bridget de Socio,,0,0,,,https://collection.cooperhewitt.org/people/68739153/,,,,,,
,,,2,,,68739179,,,,,,Richard The,,0,0,,,https://collection.cooperhewitt.org/people/68739179/,,,,,23424829,23424829
,,,3,,,68739185,,,,,,Matthias Ernstberger,,0,0,,,https://collection.cooperhewitt.org/people/68739185/,,,,,,
,,,1,born 1926,,68739107,,,,,,Ariel Parkinson,,0,0,,,https://collection.cooperhewitt.org/people/68739107/,,,,,,
,,,1,"French, 1729 - Before 1802",,68739137,,,,,,Pierre-Jacques Volaire,,0,0,,,https://collection.cooperhewitt.org/people/68739137/,,,,,23424819,23424819
,,,1,"Italian, 1610 - 1670",,68739117,,,,,,Giovanni Andrea Sirani,,0,0,,,https://collection.cooperhewitt.org/people/68739117/,,,,,23424853,23424853
,,,4,1922 - 2011,,68739105,,,,,,Theoni V. Aldredge,,0,0,,,https://collection.cooperhewitt.org/people/68739105/,,,,,,
,,,6,born 1959,,68739151,,,,,,Wout de Vringer,,0,0,,,https://collection.cooperhewitt.org/people/68739151/,,,,,,
,,,1,"French,  active 1806 - 1823",,68739199,,,,,,Jean-Claude Rumeau,,0,0,,,https://collection.cooperhewitt.org/people/68739199/,,,,,23424819,23424819
,,,1,,,68739187,,,,,,Automatic Pencil Sharpener Company (Apsco),,0,0,,,https://collection.cooperhewitt.org/people/68739187/,,,,,23424977,23424977
,,,2,"Canadian, n.d.",,68739181,,,,,,Joe Shouldice,,0,0,,,https://collection.cooperhewitt.org/people/68739181/,,,,,23424775,23424775
,,,1,,,68739157,,,,,,Matt Owens,,0,0,,,https://collection.cooperhewitt.org/people/68739157/,,,,,,
,,,1,"Italian, 1634 - 1689",,68739143,,,,,,Ciro Ferri,,0,0,,,https://collection.cooperhewitt.org/people/68739143/,,,,,23424853,23424853
,,,1,"Italian, b. Messina, active in Naples, 1594 - 1696",,68739145,,,,,,Luigi Rodriguez,,0,0,,,https://collection.cooperhewitt.org/people/68739145/,,,,,23424853,23424853
,,,1,,,68739159,,,,,,Fern Mallis,,0,0,,,https://collection.cooperhewitt.org/people/68739159/,,,,,,
,,,1,German,,68739167,,,,,,Georg Rehlender,,0,0,,,https://collection.cooperhewitt.org/people/68739167/,,,,,23424829,23424829
,,,1,"American, 1910 - 1993",,68739109,,,,,,Irene Sharaff,,0,0,,,https://collection.cooperhewitt.org/people/68739109/,,,,,23424977,23424977
,,,8,,,68739191,,,,,,Microsoft,,0,0,,,https://collection.cooperhewitt.org/people/68739191/,,,,,23424977,23424977
,,,3,,,68739197,,,,,,S. Kahn,,0,0,,,https://collection.cooperhewitt.org/people/68739197/,,,,,,
,,,1,"Italian, active c. 1670",,68739115,,,,,,Girolamo Scarselli,,0,0,,,https://collection.cooperhewitt.org/people/68739115/,,,,,23424853,23424853
,,,1,,,68739155,,,,,,Kiera Alexandra,,0,0,,,https://collection.cooperhewitt.org/people/68739155/,,,,,,
,,,1,"English, born 1948",,68739527,,,,,,Bill Woodrow,,0,0,,,https://collection.cooperhewitt.org/people/68739527/,,,,,23424975,23424975
,,,1,,,68739521,,,,,,Karel Novosad,,0,0,,,https://collection.cooperhewitt.org/people/68739521/,,,,,,
,,,1,"French, 1785 - 1867",,68739595,,,,,,Antoine Béranger,,0,0,,,https://collection.cooperhewitt.org/people/68739595/,,,,,23424819,23424819
,,,1,"Frankfurt, Germany",,68739569,,,,,,Jan Norton,,0,0,,,https://collection.cooperhewitt.org/people/68739569/,,,,,23424829,23424829
Graduate student at Harvard School of Engineering and Applied Sciences involved in the “RoboBee” project.,,,2,"(American, b.1988)",,68739577,,,,,,Kevin Y. Ma,,0,0,,,https://collection.cooperhewitt.org/people/68739577/,,,,,23424977,23424977
,,,1,"(American, b.1978)",,68739563,,,,,,Dr. Logan Liu,,0,0,,,https://collection.cooperhewitt.org/people/68739563/,,,,,23424977,23424977
Graduate student at Harvard involved in the “RoboBee” project.,,,2,,,68739583,,,,,,Pakpong Chirarattananon,,0,0,,,https://collection.cooperhewitt.org/people/68739583/,,,,,23424977,23424977
,,,1,"(American, 1804 - 1887)",,68739553,,,,,,Alvan Clark,,0,0,,,https://collection.cooperhewitt.org/people/68739553/,,,,,23424977,23424977
,,,1,"American, b. 1972",,68739575,,,,,,"Dr. Henry ""Trae"" Winter III",,0,0,,,https://collection.cooperhewitt.org/people/68739575/,,,,,23424977,23424977
,,,1,"Liverpool, England",,68739503,,,,,,Charles Frodsham & Company,,0,0,,,https://collection.cooperhewitt.org/people/68739503/,,,,,23424975,23424975
,,,1,,,68739513,,,,,,Mobil Saxon,,0,0,,,https://collection.cooperhewitt.org/people/68739513/,,,,,,
"Sawyer B. Fuller is a post-doctoral scholar on the “RoboBees” project. He completed his Ph.D. in Bioengineering at the California Institute of Technology, and has an M.S. in Mechanical Engineering from the Massachusetts Institute of Technology. He was in charge of flight control and sensor development for the “RoboBee.”",,,2,,,68739585,,,,,,Sawyer B. Fuller,,0,0,,,https://collection.cooperhewitt.org/people/68739585/,,,,,,
,,,1,,,68739535,,,,,,Jacques London/Bedos,,0,0,,,https://collection.cooperhewitt.org/people/68739535/,,,,,,
,,,1,,,68739501,,,,,,XO Design,,0,0,,,https://collection.cooperhewitt.org/people/68739501/,,,,,23424819,23424819
,,,5,"Japanese, founded 1900",,68739531,,,,,,Toppan Printing Co. Ltd.,,0,0,,,https://collection.cooperhewitt.org/people/68739531/,,,,,,
,,,1,,,68739517,,,,,,Musée Historique des Tissus de Lyon,,0,0,,,https://collection.cooperhewitt.org/people/68739517/,,,,,,
